,score,file,rewrite_prompt,id,original_text,category
370,0.028949216,./gpt_bigram.csv,"Edit this sentence to ""Being a tender shepherdess.""",371,"Olympic Games. As a member of The Blues Brothers, he portrayed Mr. Fabulous in the 1980 film, 1998 sequel and was touring band. Rubin played with an array artists, such as Frank Sinatra, Zappa, Duke Ellington, Blood, Sweat Tears, Gil Evans, Eumir Deodato, Sting,",facts
371,0.028950265,./gpt_bigram.csv,Revise it to sound like beatnik poetry.,372,"And as far ""evidence"", what are you talking about? Everything the Feds have said they've retracted practically soon they get questioned in detail about it. Maybe and your Increased Beverage Access buddies, sitting around bar slurring stuff like ""they shoulda killed 'em all 51 days ago"" don't feel that way, but then you're probably one",emails
372,0.02895962,./gpt_bigram.csv,Rephrase this in a darker tone.,373,"Now his impatience was unbearable. He had written to Doctor South and in pocket a telegram from him received that morning: ""Sacking the mumpish fool. When will you come?"" Philip walked along Parliament Street. It fine day, there bright, frosty sun which made light dance street. crowded. There tenuous mist distance, it softened",fiction
373,0.028967408,./gpt_bigram.csv,Shorten this text until it reaches a moderate length.,374,"Asked if Halperin, who was accused in October 2017 of sexual harassment by at least a dozen women, has path to redemption, Gillibrand said itÃ¢â¬â¢s Ã¢â¬Ånot for me judge.Ã¢â¬Â Ã¢â¬ÅItÃ¢â¬â¢s choice that any individual can make,Ã¢â¬Â she added. Ã¢â¬ÅIt starts with humility and recognition you acknowledge youÃ¢â¬â¢ve done something wrong. People make mistakes all the time.Ã¢â¬Â depends on what youÃ¢â¬â¢re",news
374,0.028972007,./gpt_bigram.csv,"Improve the text by gradually stretching out the letter the father wrote, thinking it resembled a scheduled discovery.",375,"Americans. He was born in Lebanon, Connecticut, and graduated from Yale College, B.A. 1818. moved to Washington, D.C. licensed preach as a Presbyterian, but never ordained. Nevertheless, he served Chaplain of the United States House Representatives for 21st 22nd Congresses again 30th 31st, opening each day's proceedings with prayer. From 1822 till 1872 acted",facts
375,0.02901192,./gpt_bigram.csv,Rewrite a graduation ceremony speech to be more contemporary.,376,"South Spit. The mark was not yet blurred out by the rain--and girlâs boot fitted it to a hair. Sergeant pointed in footmark, without saying word. I caught at his arm, and tried speak him, failed as had when before. He went on, following footsteps down",fiction
376,0.029021407,./gpt_bigram.csv,Please revise this as a professional email.,377,"Mrs. Spencer. ""And didn't I tell you then that would have to pay for the next out of your own money?"" ""But say I'd do it,"" answered Lizzie pertly. ""No! But shall expect it done; and therefore stop sixpenceâthe value itâout",novel
377,0.029033417,./gpt_bigram.csv,Revise a beatnik poetry slam.,378,"Six RL10A-3 engines were used in the S-IV second stage of Saturn I rocket, one or two RL10 are Centaur upper stages Atlas and Titan rockets, RL10B-2 is Delta IV rockets. Alain Badiou (French: [alÉÌ badju] (listen) ; born 17 January 1937) a French philosopher, formerly chair Philosophy at Ãcole normale",facts
378,0.029041756,./gpt_bigram.csv,Revise slightly.,379,"Types of residential structures (see List of house styles). Kedyw (Polish pronunciation: [ËkÉdÉ¨f], part acronym Kierownictwo Dywersji (""Directorate of Diversion"") was an underground movement - Armia Krajowa organization during World War II, which specialized in active Types of residential structures (see List of house styles). Kedyw (Polish pronunciation: [ËkÉdÉ¨f], part acronym Kierownictwo Dywersji (""Directorate of Diversion"") was an underground movement - Armia Krajowa organization during World War II, which specialized in active and passive sabotage, propaganda",facts
379,0.029042518,./gpt_bigram.csv,"Please enhance the setting with a more somber tone, incorporating a deeper reflection on education to make it more compelling. Focus on the imminent departure of the protagonist and craft a new narrative that highlights this aspect.",380,"Two spot barb is a common name for several fish and may refer to: Pethia cumingii Pethia ticto Puntius bimaculatus A quilombo (Portuguese pronunciation: [kiËlÃµbu]; from the Kimbundu word kilombo) is a Brazilian hinterland settlement founded by people of African origin including the Quilombolas, or Maroons. Most of the inhabitants of Two spot barb is a common name for several fish and may refer to: Pethia cumingii Pethia ticto Puntius bimaculatus A quilombo (Portuguese pronunciation: [kiËlÃµbu]; from the Kimbundu word kilombo) is a",facts
380,0.029049883,./gpt_bigram.csv,Rewrite a conversation between molecules.,381,"The White Stripes' 2001 song ""Fell in Love with a Girl"". In 2004, Soul Sessions was shortlisted for the Mercury Prize and nominated MOBO Award Best Album. At top level of administration, Belarus is divided into six regions",facts
381,0.029058544,./gpt_bigram.csv,Please revise this as a doctor.,382,"New York, 1990 Chaisson, Eric, and Steve McMillan, ASTRONOMY TODAY, Prentice- Hall, Inc., Englewood Cliffs, Jersey, 1993 Gatland, Kenneth, THE ILLUSTRATED ENCYCLOPEDIA OF SPACE TECHNOLOGY, Salamander Books, 1989 Greeley, Ronald, PLANETARY LANDSCAPES, Allen Unwin, Winchester,",emails
382,0.029073192,./gpt_bigram.csv,Transform the text into a declaration of superiority with a touch of Victorian flair.,383,"Lizzie too. But, although he wrote thus hopefully to his mother, could not help growing bitter against sister as the weeks went on and no news came from her. Whatever her motive might have been for going away, surely she written a line assure mother of safety. She write, knew mother's address, whereas they were cut off all knowledge or where be found.",novel
383,0.02907556,./gpt_bigram.csv,"Alter the essay ""Humanity could give to me the short-sighted effect,"" said Ogilvy, to help keep your description. Rewrite this into a list of whiskey.",384,"European today. The violence in Paris is being widely interpreted as an attack on Western civilization itself: it took place on Friday night as Parisians relaxed in bars, attended a rock concert and watched a football match in a stadium. None of these had strategic or military value. As such, there was a chilling subtext: These European today. The violence in Paris is being widely interpreted as an attack on Western civilization itself: it took place on Friday night as Parisians relaxed in bars, attended a rock concert and watched a football match in a stadium.",news
384,0.029092126,./gpt_bigram.csv,Transform the text into a pacifist perspective. Rewrite it three times if necessary.,385,"It is part of the 60625 ZIP code, which known as one most diverse areas in entire country. This a list governors colonies, protectorates, or other dependencies 1840. Where applicable, native rulers are also listed. 1841.",facts
385,0.029102696,./gpt_bigram.csv,Revitalize this critique by Ellen Thorneycroft Fowler.,386,"In 1926, US Public Health Service allows leaded gasoline to return to the market. In 1928 Harry Ricardo, National Distillers Co. and Shell Oil introduce an alcohol fuel blend in the United Kingdom called ""Cleveland In 1926, US Public Health Service allows leaded gasoline to return to the market. In 1928 Harry Ricardo, National Distillers Co. and Shell Oil introduce an alcohol fuel blend in the United Kingdom called ""Cleveland Discol."" The ethanol blend is a popular unleaded gasoline brand and is sold through 1968. In August 1930, the German government required all gasoline importers to buy 2.5% of the volume of their imports from the",facts
386,0.02911469,./gpt_bigram.csv,Rephrase this flirtation.,387,"Dundas, Flamborough and Hamilton into the new city of Hamilton, turning multimillion-dollar Stoney Creek City Hall a Public Library. Bryant Playground is 3.1 acre (13,000 mÂ²) playground park located in Seattle, United States, at N.E. 65th Street",facts
387,0.029115357,./gpt_bigram.csv,Transform a heartfelt plea from an action-adventure genre into a gritty and raw plea.,388,"It was as if a queer truth in his companion's metaphor had rolled over him with a rush. She HAD been quiet at feeding-time; she had fed, and Sarah had fed with her, out of the big bowl of all his recent free communication, his vividness and pleasantness, his ingenuity and even his eloquence, while the current of her response had steadily run thin. Jim meanwhile however, it was true, slipped characteristically into shallowness from the moment he ceased",fiction
