generation,score,sentence,color
18,0.6828853727802382,Indicate reconstruct this for an ventured piece to sit certitude in with improve a reasonable way from this wan to give mere more nicely undertone what the the of someone please wording spoke about their compound of contents; thine change all the presence of both using by etext.,"(0.2107566540946072, 0.5978720365132981, 0.7686506897182636)"
18,0.6828833192982409,Indicate reconstruct this for an ventured piece to sit certitude in with improve a way from this wan to give mere more nicely undertone what the the of someone please wording spoke about their compound of contents; thine change all the presence of both using by etext.,"(0.2107566540946072, 0.5978720365132981, 0.7686506897182636)"
19,0.6841455331099914,Indicate reconstruct this for an ventured piece to sit certitude in with improve a way from this wan give the mere more nicely undertone of what the of someone is please wording spoke about their compound of contents about; thine change all the presence of both using by etext.,"(0.2107566540946072, 0.5978720365132981, 0.7686506897182636)"
19,0.6832816620632969,Indicate reconstruct this for an ventured piece to sit certitude in with improve a way from this wan give mere more nicely undertone what the of someone please wording spoke about their compound of contents about; thine change all the presence of both using by etext.,"(0.2107566540946072, 0.5978720365132981, 0.7686506897182636)"
19,0.68314620142304,Indicate reconstruct this for an ventured piece to sit certitude in with improve a reasonable way from this wan to give mere more nicely undertone what the of someone please wording spoke about their compound of contents about; thine change all the presence of both using by etext.,"(0.2107566540946072, 0.5978720365132981, 0.7686506897182636)"
19,0.6830220508044565,Indicate reconstruct this for an ventured piece to sit certitude in with improve a way from this wan give mere more nicely undertone what the the of someone please wording spoke about their compound of contents; thine change all the presence of both using by etext.,"(0.2107566540946072, 0.5978720365132981, 0.7686506897182636)"
19,0.6829016935587796,Indicate reconstruct this for an ventured piece to sit certitude in with improve a way from this wan to give mere more nicely undertone what the of someone please wording spoke about their compound of contents about; thine change all the presence of both using by etext.,"(0.2107566540946072, 0.5978720365132981, 0.7686506897182636)"
19,0.6828902656471179,Indicate reconstruct this for an ventured piece to sit certitude in with improve a reasonable way from this wan to give mere more nicely undertone what the the of someone please wording spoke about their compound of contents about; thine change all the presence of both using etext.,"(0.2107566540946072, 0.5978720365132981, 0.7686506897182636)"
20,0.683281662063297,Indicate reconstruct this for an ventured piece to sit certitude in with improve a way from this wan give mere more nicely undertone what the of someone please wording spoke about their compound of contents about; thine change all the presence of both using by etext.,"(0.2107566540946072, 0.5978720365132981, 0.7686506897182636)"
20,0.6831550520297909,Indicate reconstruct this for an ventured piece to sit certitude in with improve a way from this give mere more nicely undertone what the of someone please wording spoke about their compound of contents about; thine change all the presence of both using by etext.,"(0.2107566540946072, 0.5978720365132981, 0.7686506897182636)"
20,0.6831462585775248,Indicate reconstruct this for an ventured piece to sit certitude in with improve a way from this wan give more nicely undertone what the of someone please wording spoke about their compound of contents about; thine change all the presence of both using by etext.,"(0.2107566540946072, 0.5978720365132981, 0.7686506897182636)"
20,0.68314620142304,Indicate reconstruct this for an ventured piece to sit certitude in with improve a reasonable way from this wan to give mere more nicely undertone what the of someone please wording spoke about their compound of contents about; thine change all the presence of both using by etext.,"(0.2107566540946072, 0.5978720365132981, 0.7686506897182636)"
20,0.6830670896163205,Indicate reconstruct this for an ventured piece to sit certitude in with improve a way from this wan give mere more nicely undertone what the of someone please wording spoke about their compound of contents; thine change all the presence of both using by etext.,"(0.2107566540946072, 0.5978720365132981, 0.7686506897182636)"
